polarity,subjectivity
0.6666666667,0.8333333333
-0.025,0.35
0.16,0.42
-0.07142857143,0.875
0,0
0.03333333333,0.5666666667
0.002777777778,0.5027777778
-0.125,0.375
-0.25,1
0.05,0.325
0.2095238095,0.6357142857
-0.5,1
-0.02976190476,0.4738095238
0,0
-0.125,0.375
0.1428571429,0.7678571429
0.8,0.9
0.1,0.2833333333
-0.1666666667,0.4333333333
0.5,0.5
-0.0625,0.1875
0.1,0.2833333333
-0.03333333333,0.08333333333
0.2833333333,0.4666666667
-0.0625,0.1875
0.2277777778,0.7333333333
0.1,0.2833333333
-0.0625,0.1875
0.5,0.5333333333
0,0
-0.1666666667,0.4333333333
0,0
-0.0625,0.1875
0,0
0.1,0.4
-0.15,0.4
-0.025,0.65625
-0.1625,0.1875
-0.4,0.5
-0.25,1
-0.2470238095,0.5482142857
0,0
0,0
0.5,0.5
-0.125,0.375
0.129562717,0.6694444444
0.6,1
0.6333333333,0.7833333333
0,0
0,0
0,0
-0.14,0.34
0.275625,0.6
-0.1208333333,0.55
0.15,0.5125
-0.05185185185,0.512962963
0,0.3
-1,1
0,0
-0.4089285714,0.6148809524
0,0
0.02159090909,0.1823863636
-0.125,0.375
0,0
0,0
0.5,0.5
-0.2916666667,0.5
0.1,0.25
-0.6,1
-0.45,0.35
0,0
0.225,0.325
0.10625,0.7
0.06666666667,0.65
-0.125,0.375
-0.0625,0.1875
0,0.5
0.3013888889,0.5736111111
0.1875,0.375
-0.25,0.5
0,0.725
0,0
-0.125,0.375
-0.0625,0.1875
0,0
0,0
0.1,0.4
0.4,1
0.1875,0.375
-0.1,0.2
0.1777777778,0.8777777778
0,0.1333333333
-0.2,0.1888888889
0.2125,0.2875
-0.55,1
0.1,0.4
0,0
0,0
0,0
-0.1,1
-0.625,1
-0.01666666667,0.5027777778
-0.5,1
0,0
0.25,0.25
-1,1
-0.04285714286,0.4142857143
0.85,0.825
0.65,0.75
0.6,1
0.2270833333,0.3604166667
-0.05,0.75
0,0.25
-0.25,0.4517857143
0,0
0.1875,0.5
0,0.4
0,0.1
-0.1,0.6416666667
0.1363636364,0.4545454545
0.01373626374,0.3493131868
0,0
0.5,0.5
0,0
-0.1444444444,0.3055555556
0,0
0.6770833333,0.8333333333
0,0
0.1,0.15
0,0
-0.25,0.5
-0.3,0.519047619
0.1875,0.375
-0.3333333333,0.5
0,0
0.6,0.9
0.185,0.46
-0.1,0.5833333333
0,0.125
0.6,0.9
0,0
-0.1,0.2
0.4333333333,0.7333333333
0.2333333333,0.5
-0.1333333333,0.4666666667
-0.05,0.1625
0.1333333333,0.5666666667
0.6,1
0.35,0.55
0.2,0.4666666667
0,0
0.05625,0.4458333333
-0.0625,0.1875
0.3,0
0,0
-1,1
-0.5,1
-0.3,0.9111111111
0.8,0.9
-0.1666666667,0.4333333333
0.2,0.3
0.1666666667,0.1666666667
-0.075,0.375
-0.45,0.35
0.1666666667,0.55
-0.008333333333,0.4083333333
0.1,0.4
0,0
0,0
0.2,0.9
-0.0625,0.1875
-0.0625,0.1875
-0.7,0.6666666667
0.5,0.6
-1,1
-0.1,0.7375
0,0
3.70E-17,0.4222222222
-0.45,0.35
0.2611111111,0.6518518519
-0.02777777778,0.7444444444
0,0.05
0.1833333333,0.6333333333
-0.1,0.8
-0.0625,0.1875
-0.0625,0.1875
0.25,0.44
-0.15,0.4
0,0
0.3333333333,0.5
-0.1625,0.1875
0.08888888889,0.4666666667
0,1
0,1
-0.0625,0.1875
0.4,0.75
0,0
0.1666666667,0.1666666667
0,1
0.4333333333,0.7333333333
-0.0625,0.1875
0.175,0.3
-1,1
0.2666666667,0.8333333333
0.5,0.75
0.45,0.85
0.125,0.4638888889
0.1839285714,0.3392857143
0,0
0,0.5
-0.1555555556,0.2888888889
0.4,0.9
0.4,0.4
0,0.3
0,0
0,0.3
-0.04375,0.475
0,0
-0.09444444444,0.5555555556
0,0
0.5,0.5
0.3452380952,0.6452380952
0.13,0.77
0.04,0.58
0.2857142857,0.5357142857
0.1761904762,0.6702380952
-0.15,0.4
0.25,0.5
0.1341269841,0.5521825397
0,1
0,0.375
-0.1082251082,0.4994047619
0,0.4
0.1833333333,0.9
0.1,0.4
0,0
0,0.75
-0.5,0.9
-0.39,0.65
0,0
-0.2,0.3
0.16,0.54
0,0
0.2666666667,0.8333333333
-0.0625,0.1875
-0.3,0.2
0,0.1
-0.05833333333,0.6583333333
0.45,0.6166666667
0,0
-0.0625,0.1875
0,0.5833333333
-0.0625,0.1875
0,0
0.01111111111,0.4722222222
0.45,0.7083333333
0.25,1
0,0
0.3,0.55
0.5,0.5
0.125,0.4476190476
0,0
-0.1,0.45
0.05,0.8875
0,0
0,0
0.3072727273,0.2909090909
0,0
0.3916666667,0.5833333333
0.1,0.2833333333
0,0
0,0
-0.15,0.4
-0.15,0.4
0,1
-1,1
0.45,0.55
0.2611111111,0.2722222222
-0.065,0.575
-0.04444444444,0.6666666667
0.1916666667,0.4583333333
0,0.3571428571
0,0
-0.03125,0.5111111111
-0.0625,0.1875
-1,1
-0.2375,0.375
-0.15,0.4
0.25,0.5125
-0.15,0.4
0.025,0.8
0,0
-0.21,0.535
0,0
0.5,0.5
-0.15,0.4
0.5,0.5
0,0.4
0.05,0.25
0,0
0,0
0.8,1
0,0.1
-0.06875,0.54375
-0.75,1
0,0
-0.15,0.4
-0.2333333333,0.7666666667
0,0.1
0.5,0.5
0.25,0.35
0,0
-0.125,0.6416666667
0,0
0.05,0.25
-0.09375,0.4
0.3,0.825
-1,1
-0.15,0.4
-0.15,0.4
0.4,0.75
0,0
0,0
-0.15,0.4
0,0
-0.1,0.2
0,0
-1,1
-0.04166666667,0.225
-0.1,0.9666666667
-1,1
0,0
0.2535714286,0.7
0.1,0.42
-0.0625,0.1875
-0.2,0.3833333333
0,0
0.2722222222,0.4444444444
0.2111111111,0.3166666667
0.3,0.1
0.3333333333,0.3333333333
-0.0625,0.1875
0,0
0,1
0,0.1
-0.125,0.7
0,0
0.35,0.55
0.4083333333,0.8
0.5,0.6
0.25,0.3333333333
0,0
0.5,0.5
0.5,0.5
0,0.4
-0.2,0.05
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0.1222222222,0.5444444444
0.4,0.4
-0.35,0.6
0,0
0.5,0.5
0.3,0.4333333333
-0.1333333333,0.3055555556
-0.7142857143,0.8571428571
0.35,0.35
0.4,0.75
0,0
0.3,0.6
0,0
0.25,0.25
0.35,0.4333333333
-0.025,0.1333333333
0.15,0.45
-0.4,0.55
-0.05347222222,0.3395833333
0.3111111111,0.6111111111
0.125,0.375
0.5,0.5
0.25,0.3333333333
0.3111111111,0.6111111111
0,0
0.3,0.45
0.25,0.55
-1,1
-0.7142857143,0.8571428571
-0.5,0.5833333333
0,0
-0.1833333333,0.55
0.3111111111,0.6111111111
0.08661616162,0.2035353535
0.1666666667,0.2
0.3111111111,0.6111111111
0,0
0,0
0.15,0.45
0,0
0,0
0.15,0.45
0.35,0.65
0.25,0.3333333333
0,0
0.3,0.45
0,0
-0.075,0.05
0.25,0.25
-0.4,0.55
0,0
0.5,0.5
0.05,0.3666666667
0.4166666667,0.4833333333
0.3111111111,0.6111111111
-0.1,0.4
0,0
0,0
-0.2212121212,0.4848484848
0.275,0.2166666667
-0.625,0.6666666667
0.05,0.35
0.3,0.425
0,0
0,0
0.4375,0.675
0.25,0.3333333333
0,0
-0.03333333333,0.5666666667
0,0
-0.01666666667,0.03333333333
-0.25,0.25
0.3,0.7
0.3111111111,0.6111111111
-0.4,0.55
0.05,0.1726190476
0.4166666667,0.4833333333
0,0
0,0
0,0
0.5,0.6
0.6333333333,0.7
-0.05,0.05
-0.40625,0.84375
-0.1,0.4
0,0.4
-0.4,0.55
0.1268813131,0.5801262626
0.1,0.4
-0.275,0.65
0.225,0.375
0,0
0.3166666667,0.6866666667
0,0
0.3111111111,0.6111111111
0.275,0.6875
0.5,0.5
0.3111111111,0.6111111111
0,0
-0.4,0.55
-0.2888888889,0.9
0.3111111111,0.6111111111
0.15,0.45
0,0
-0.7142857143,0.8571428571
0.25,0.4166666667
0.3111111111,0.6111111111
0,0
0.4166666667,0.4833333333
0.3111111111,0.6111111111
-0.1,0.4
0.1222222222,0.5444444444
0.1,0.4
0,0
-0.7142857143,0.8571428571
0.5,0.6
0.3111111111,0.6111111111
0.15,0.45
-0.1,0.4
0.3666666667,0.662962963
0.4166666667,0.4833333333
0.25,0.25
0.1363636364,0.4545454545
-0.5,0.9
-0.4,0.55
0.3,0.425
0,0
0.3111111111,0.6111111111
0,0
-0.7142857143,0.8571428571
-0.4,0.4
0.2333333333,0.4666666667
-0.1,0.4
0,0
0,0.9
0,0
-0.8,0.9
0.3111111111,0.6111111111
0.275,0.2166666667
-0.205,0.395
0.3111111111,0.6111111111
-0.15,0.15
-0.6055555556,0.8777777778
0.3111111111,0.6111111111
0.3111111111,0.6111111111
1,0.3
0,0
0.6,1
-0.025,0.2
0.4166666667,0.4833333333
0.5,0.6666666667
-0.04523809524,0.2595238095
0.3111111111,0.6111111111
0.15,0.25
0.05,0.45
0.1035714286,0.3071428571
0.4166666667,0.4833333333
0.25,0.425
-0.7142857143,0.8571428571
0,0
-0.40625,0.84375
0,0
0.1222222222,0.5444444444
0.01785714286,0.2976190476
0.1736111111,0.6550925926
0,0
0,0
-0.01666666667,0.275
0,0
-0.1878571429,0.5264285714
0.5,0.5
-0.4,0.55
0.03333333333,0.5666666667
0.15,0.45
-0.7142857143,0.8571428571
-0.38125,0.59375
0.25,0.4166666667
0.4,0.6333333333
0,0
0.4,0.875
0.3111111111,0.6111111111
0.15,0.45
0.1,0.2
0.1363636364,0.4545454545
-0.1711111111,0.5527777778
0,0
0,0
0.1222222222,0.5444444444
0.4,0.4
0,0
0.4,0.8
0,0
0,0
-0.5,0.5833333333
0,0
0,0.5
-0.78125,0.55
-0.1,0.4
0.25,0.25
0.3833333333,0.3666666667
0.25,0.3333333333
-0.4,0.55
0.25,1
0,0
0,0
0.25,0.55
0.4,0.9
0.4,0.4
0,0
0,0
0.275,0.2166666667
0.2277777778,0.6888888889
0,0.4
-0.25,0.6652777778
0.15,0.25
0.5,0.5
0.3111111111,0.6111111111
0,0
0,0
0,1
0.125,0.3
0.1666666667,0.8083333333
0,0
0.4,0.6
0.4,0.4
0.35,0.1
-1,1
0.43125,0.625
0.06818181818,0.4772727273
-0.7142857143,0.8571428571
0,0
0,0
0.0325,0.2175
-0.05,0.25
0.15,0.45
0.225,0.4666666667
0.5,0.5
0,0
0,0
0.15,0.45
-0.2765151515,0.4666666667
0,0
0.3333333333,0.8333333333
0.3111111111,0.6111111111
0.3666666667,0.6333333333
0.375,0.5444444444
0,0
1,0.3
0.4166666667,0.4833333333
0.9,1
0.25,0.25
0.1222222222,0.5444444444
0,0
0.125,0.3
0.1222222222,0.5444444444
0.05208333333,0.5854166667
0.3111111111,0.6111111111
0.16,0.54
0.1222222222,0.5444444444
0.255,0.545
0.15,0.45
0.4,0.4
0.15,0.45
0,0
0,0
-0.25,0.5
0.01666666667,0.2833333333
0.3111111111,0.6111111111
-0.1216666667,0.4383333333
-0.3583333333,0.575
0,0.06666666667
0.1,0.2
0.1,0.2
-0.7,0.2
0.3111111111,0.6111111111
0,0.1
-0.4,0.55
0.3111111111,0.6111111111
0.1565656566,0.445959596
0.2666666667,0.5
-0.07777777778,0.3944444444
0.3,0.4333333333
0,0
0.4,0.4
0.2857142857,0.5357142857
0.5,0.5
0,0
0,0
0.3666666667,0.2555555556
0.3375,0.475
0.8,0.75
-0.4,0.55
0.1222222222,0.5444444444
-0.1,0.25
0,0.3333333333
0.15,0.45
-0.4,0.55
0,0
0,0
0.8,1
0.4333333333,0.8333333333
0,0
0.15,0.45
0,0
-0.35,0.525
0.3111111111,0.6111111111
-0.08333333333,0.03333333333
0,0
-0.06666666667,0.2966666667
0,0
-0.2,0.8
0,0.1
0,0
-0.1,0.4
0,0
0.140625,0.3916666667
0.15,0.45
0,1
0,0
-0.1,0.4
0.1363636364,0.4545454545
0,0
-0.7142857143,0.8571428571
0.3111111111,0.6111111111
0.275,0.2166666667
0.4166666667,0.4833333333
0.5,0.5
0.4166666667,0.4833333333
0.3111111111,0.6111111111
-0.2766666667,0.4944444444
0.2,0.3
0.5,0.15
0,0
0.3111111111,0.6111111111
0.4,0.4
-0.3125,0.25
0.1363636364,0.4545454545
0,0
0.02857142857,0.5452380952
0,0
0.25,0.3375
-0.4,0.55
0,0
0,0
-0.002857142857,0.3028571429
0.2333333333,0.4666666667
-0.1,0.3
0.125,0.3
0.1,0.2
0.1222222222,0.5444444444
0.1,0.2
0,0.4
0.25,0.575
0.1222222222,0.5444444444
0.1583333333,0.3270833333
-0.3,0.5
-0.4,0.65
0.2232142857,0.505952381
0.26875,0.64375
0.1,0.6592592593
0.1222222222,0.5444444444
0.25,0.3333333333
0.5,0.5
-0.01515151515,0.4439393939
-0.1555555556,0.2888888889
0.7,0.6
0,0
0,0.4
0.1222222222,0.5444444444
1,0.3
0.4166666667,0.4833333333
0.125,0.3
-0.2,0.05
0.3333333333,0.4166666667
0.3,0.425
0.5,0.5
0,0
-0.4,0.65
1,0.3
0,0
-0.4,0.55
0.25,0.25
0.125,0.3
0,0.1
-0.08333333333,0.03333333333
-0.135,0.55
0,0.1
0.1428571429,0.2678571429
0.1,0.2
0.1363636364,0.4545454545
0.5,0.5
-0.15,0.15
-0.09611111111,0.2644444444
0.4,0.4
2.78E-17,0.4104166667
-1,1
0,0
-0.1,0.1555555556
0.3,0.425
0.5,0.5
-0.1,0.4
0.04,0.59
0.5,0.5
0.2,0.1
-0.4,0.55
-0.1555555556,0.2888888889
-0.575,0.5583333333
0.16,0.54
0.15,0.45
0.5,0.5
0.4,0.4
0,0
0.08333333333,0.6666666667
0.06888888889,0.6355555556
0.2,0.2
-0.7142857143,0.8571428571
0.5,0.5
0,0
0.3111111111,0.6111111111
0,0
0,0.1
-0.08333333333,0.03333333333
0.3111111111,0.6111111111
-0.2979166667,0.5472222222
0.4166666667,0.4833333333
-0.4,0.55
0.1,0.2
-0.4,0.55
0.3111111111,0.6111111111
0,0
0,0
0,0
0.2,0.2
0,0
0.3071428571,0.5857142857
0.3,0.45
-0.1375,0.4416666667
0.3,0.45
0,0
-0.1,0.4
-0.03888888889,0.4444444444
0.3111111111,0.6111111111
0.25,0.25
-0.1166666667,0.2666666667
0,0
0.15,0.45
0.15,0.45
0,0.55
-0.4,0.55
0.5,0.6666666667
0,0
0.275,0.2166666667
0.5,1
0.275,0.2166666667
0.3111111111,0.6111111111
0,0
0.3111111111,0.6111111111
0.06666666667,0.8
0,0
0.4166666667,0.4833333333
0.25,1
0,0
0.4,0.4
0.3111111111,0.6111111111
0.2333333333,0.2333333333
0,0
0,0
0,0
0.8,0.7
-0.4,0.55
0.275,0.2166666667
0.4166666667,0.4833333333
0,0
0.5375,0.675
0.3,0.35
-0.06666666667,0.3857142857
0.275,0.2166666667
0.1222222222,0.5444444444
0.15,0.45
0.1222222222,0.5444444444
0.275,0.2166666667
-0.1,0.5555555556
-0.0625,0.1875
0.1,0.7333333333
0,0.4
0.1,0.2
0,0
0.4166666667,0.4833333333
0.5,0.5
0.15,0.45
0,0
0.5,0.5
-0.09523809524,0.6666666667
0,0
0.4166666667,0.4833333333
0.125,0.3
0,0
0.5,0.5
1,1
-0.7142857143,0.8571428571
0.3111111111,0.6111111111
0.375,0.7
-0.3125,0.6875
0.5,0.2
0.25,0.3333333333
-0.4,0.55
0.1222222222,0.5444444444
0.4,0.4
0.4333333333,0.55
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0,0
-0.07142857143,0.2142857143
0,0
0.15,0.45
0,0.03333333333
0.4666666667,0.6266666667
-0.3,0.55
0.5,0.5
0.3111111111,0.6111111111
0.15,0.45
0,0
-0.4,0.55
0.1222222222,0.5444444444
0.4166666667,0.4833333333
0.5,0.5
0.15,0.45
0,0
0.15,0.45
0,0
0.25,0.3333333333
0.5,0.35
-0.4125,0.8625
0.275,0.2166666667
0,0.3714285714
0.1708333333,0.5111111111
0,0
0.3111111111,0.6111111111
-0.7142857143,0.8571428571
1,0.75
0,0
0,0
-0.08333333333,0.03333333333
0.275,0.2166666667
0.3111111111,0.6111111111
-0.04523809524,0.2595238095
0,0
0.2,0.2
0,0
0,0
0.4166666667,0.4833333333
-0.06666666667,0.3
0.43,0.67
0.2,0.2
0,0
0,0
0.25,0.3333333333
0.5166666667,0.55
-0.625,1
0,0
0.4801587302,0.6626984127
0.4,0.4
0,0
0.01785714286,0.2976190476
0.5,8.33E-01
0.1363636364,0.4545454545
0.215625,0.625
-0.4,0.55
0,0
0,0
0.25,0.3333333333
0.375,0.7
0.15,0.45
0.3111111111,0.6111111111
0.25,0.25
0,0
-0.01666666667,0.38
0,0
-0.4,0.55
0,0
0.4166666667,0.4833333333
-0.1697916667,0.45
0,0
0.0625,0.5
-0.08333333333,0.03333333333
-0.06666666667,0.3857142857
0.4,0.875
0.3111111111,0.6111111111
0.275,0.2166666667
0.04545454545,0.2994516595
0,0.325
0.5,0.5
-0.08,0.4133333333
0.1,0.3
0,0
-0.4,0.55
0.16,0.54
0,0
0.25,0.25
0.3111111111,0.6111111111
0,0
-0.05208333333,0.4666666667
-0.05625,0.49375
0.15,0.45
0.4166666667,0.4833333333
0.625,0.5
0,0
0.1388888889,0.3555555556
-0.4,0.55
0.25,0.3333333333
0,0
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0,0
-0.08333333333,0.03333333333
0,0.375
0,0
0.255,0.31
0,0
0.125,0.625
0,0
0.1363636364,0.4545454545
0,0
0.175,0.475
0.5,0.5
0.275,0.2166666667
0,0
0.15,0.45
0,0
-1,1
0.525,0.875
0.1363636364,0.4545454545
0.15,0.45
0.25,0.25
0.5,0.5
0.2,1
-0.2,0.25
-0.05,0.6722222222
-0.04523809524,0.2595238095
0.2583333333,0.3296296296
-0.4,0.55
0.1222222222,0.5444444444
0.5,0.5
0.22,0.8
-0.1166666667,0.2666666667
0.5,1
0,0
0,0
0.1666666667,0.5
0,0
0,0
0,0
0,0
0,0
0,0
0.375,0.75
-0.4,0.55
0.5,0.5
0,0
-0.1666666667,0.1666666667
0.4166666667,0.4833333333
-0.625,1
0,0
0,0
0.25,0.4166666667
0.4166666667,0.4833333333
0.0625,0.4583333333
0,0
0.4166666667,0.4833333333
-0.2962962963,0.6333333333
0.01785714286,0.2976190476
0.1222222222,0.5444444444
0.3111111111,0.6111111111
0,0
-0.7142857143,0.8571428571
0.5,0.5
0.3111111111,0.6111111111
0.15,0.45
0,0
0.25,0.85
0,0
0.4166666667,0.4833333333
0.3,0.45
0,0
0.4,0.6
0.3111111111,0.6111111111
0.5,0.5
-0.1166666667,0.2666666667
0.5,0.5
0,0
0.2083333333,0.5840277778
-0.11,0.6466666667
-0.4,0.55
0,0.00E+00
0.25,0.75
0.25,0.75
0.5,0.5
0.2840909091,0.3136363636
0.375,0.375
0.1222222222,0.5444444444
0.8,0.75
0.5,0.5
0.275,0.2166666667
0.03125,0.40625
0,0
0,0
0,0
0,0.1444444444
0.03333333333,0.3333333333
0,0.33125
0,0
-0.1,0.4
0,0.05
0.5,0.5
0.25,0.3333333333
0,0
0.25,0.3333333333
0.15,0.45
0.4166666667,0.4833333333
0.4,0.3666666667
0,0
-0.4,0.4
0,0
0.275,0.2166666667
0,0.6
-0.05,0.5
-0.875,1
-0.4,0.55
0,0
0.2,0.4
-0.1,0.4
0.15,0.45
0.8,1
0,0
0,0
0.125,0.475
-0.1,0.4
0.5,0.5
0.5,0.5
0.1363636364,0.4545454545
0,0
-0.5,0.5833333333
0.1,1
0.3,1
0,0
0,0
0.08083333333,0.6673148148
-0.4,0.75
-0.4,0.55
0,0
0,0
0,0.125
0,0
0,0
0.3111111111,0.6111111111
0.4166666667,0.4833333333
0.1181818182,0.4272727273
-1,1
0,0
0.2428571429,0.3178571429
-0.1,0.4
0,0
0.25,0.3333333333
0,0
0.275,0.2166666667
0.15,0.45
0.2,0.4333333333
0.3111111111,0.6111111111
0.25,0.25
0.1388888889,0.5555555556
0.215625,0.625
0,0
-0.5,0.9
0.3111111111,0.6111111111
0.1,0.2
0,0
0,0
0,0
0.3,1
0.25,0.3333333333
0,0
0.08571428571,0.5
0.3111111111,0.6111111111
0.4166666667,0.4833333333
0,0
0.15,0.45
0.1222222222,0.5444444444
0.1222222222,0.5444444444
0.2,0.2
0.275,0.2166666667
0,0
0,0
-0.3,0.2
0.275,0.2166666667
0,0
-0.05,0.05
-0.1,0.4
0.5,0.5
0,0
0.25,0.25
0,0
0.225,0.4666666667
0,0.6
0.5,0.9
0.7125,0.625
0,0
0.3333333333,0.4166666667
-0.4,0.55
0.7125,0.625
0.1363636364,0.4545454545
0,0.06666666667
-0.075,0.6125
0,0
0,0
0.3,0.9
0.5,0.5
0.5,0.5
0.275,0.2166666667
-0.2,0.2
0,0
0,0
0.5,0.5
-0.2185185185,0.4962962963
0,0
0,0
0.1222222222,0.5444444444
0.25,0.25
-0.1333333333,0.2388888889
0.4,0.8
0.4444444444,0.5777777778
0,0
0,0
0,0
0.15,0.45
0,0
0,0
0.1666666667,0.4444444444
0,0
-0.1,0.4
0.275,0.675
0,0
-0.7142857143,0.8571428571
0.1222222222,0.5444444444
0.5,0.5
0,0.15
-0.25,1
0.22,0.58
0,0
0,0.5
0,0
-0.4,0.55
0.8,0.4
0.25,0.4944444444
0,0
0,0
-0.7142857143,0.8571428571
0.15,0.45
0.16,0.54
0.125,0.3
0.4,0.875
0,0.1
0,0
0,0
0.3111111111,0.6111111111
0,0.1
0.15,0.45
0.5,0.5
0.3,0.45
-1,0.8
0.1,0.4
0,0
0,0
-0.1666666667,0.1666666667
0,0
0.3111111111,0.6111111111
-0.1666666667,0.5222222222
0.3111111111,0.6111111111
0.5,0.5
0,0
0.1875,0.65
-0.1,0.4
-0.4,0.55
0.4166666667,0.4833333333
0,0
0.2333333333,0.3333333333
0,0
0.3111111111,0.6111111111
-0.25,0.5
0.5,0.5
-0.4,0.55
0.5,0.5
0.5,0.5
-0.5,0.9
-0.1,0.4
0,0
0.3111111111,0.6111111111
0.2,0.15
0.4166666667,0.4833333333
0.3,0.875
0.4166666667,0.4833333333
-0.4,0.55
0.3,0.45
0.3111111111,0.6111111111
0.3,0.9
0,0
0.2,0.2
0.25,0.3333333333
0.275,0.2166666667
0.275,0.2166666667
0.5,0.5
0.055,0.515
0,0
1,0.3
0.275,0.2166666667
0,0
0,0
-0.4,0.55
0,0
0,0
0.4166666667,0.4833333333
0.5,0.9
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0.05666666667,0.4511111111
0.8,0.7
0.05,0.55
0.4166666667,0.4833333333
0.275,0.2166666667
-0.125,0.25
0,0
0.175,0.25625
-0.7142857143,0.8571428571
0.275,0.2166666667
0.1222222222,0.5444444444
-0.2333333333,0.7
0.4166666667,0.4833333333
0,0
0.3111111111,0.6111111111
0.15,0.45
0,0
0.1222222222,0.5444444444
0.5681818182,0.75
0,0
-0.0175,0.58
0,0
0.2,0.2
-0.1,0.4
0.35,0.3
0,0
-0.4,0.55
0.08333333333,0.2
0.4166666667,0.4833333333
0,0.75
0.5,0.5
-0.35,0.55
0.175,0.3666666667
0.1222222222,0.5444444444
0,0
0,0
0.15,0.45
0,0
-0.1785714286,0.2857142857
-0.1612244898,0.4768707483
0.5,0.5
0.4166666667,0.4833333333
0,0.05
0.4166666667,0.4833333333
0.5,0.5
0,0.1
0,0
0.125,0.3
-0.7142857143,0.8571428571
-0.4,0.55
0,0
0,0
0,0
0.03333333333,0.06666666667
0.25,0.25
-0.0375,0.475
0.2,0.2
0.275,0.2166666667
0,0
0.4166666667,0.4833333333
0.05,0.6166666667
0.275,0.2166666667
0,0
0.15,0.45
-0.05555555556,0.1777777778
0.3111111111,0.6111111111
0.15,0.45
0,0.05
0.16,0.54
0.3,0.45
0,0
0,0
0,0
0.2857142857,0.5357142857
0.15,0.45
0.425,0.6666666667
0.1160714286,0.2678571429
0,0
0.15,0.45
-0.7142857143,0.8571428571
0.5,0.5
0.125,0.3
0.140625,0.3916666667
0.5,0.5
0,0
-0.7142857143,0.8571428571
0,0
0.1222222222,0.5444444444
0,0
0.5,0.5
0.25,0.3333333333
0.15,0.45
-0.25,0.5
0.9,1
0,0
0.25,0.25
0.55,0.85
0.225,0.35
0.3111111111,0.6111111111
0.3111111111,0.6111111111
-0.08333333333,0.5833333333
0.4166666667,0.4833333333
0.15,0.45
0,0
0.3111111111,0.6111111111
0,0
-0.7142857143,0.8571428571
0.275,0.2166666667
0.1222222222,0.5444444444
0.1222222222,0.5444444444
0,0
0,0
0.225,0.35
0.1222222222,0.5444444444
-0.3222222222,0.4833333333
-0.625,1
0,0
-0.4,0.55
0.1,0.2
0.3111111111,0.6111111111
0,0
0,0
-0.086,0.446
-0.4,0.55
0.08666666667,0.6216666667
0.2578125,0.4666666667
0.4166666667,0.4833333333
0.275,0.2166666667
0,0
0,0
0.4166666667,0.4833333333
0.4333333333,0.5
0,0
0.3111111111,0.6111111111
0.4166666667,0.4833333333
0.3181818182,0.4772727273
-0.17,0.67
0,0
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0,0
-0.1666666667,0.3666666667
0,0
0,0
0,0
0,0
-0.2,0.3
-0.7142857143,0.8571428571
0,0
0,0
0.1222222222,5.44E-01
-0.6,0.75
0.4166666667,0.4833333333
0.025,0.425
0,0.1333333333
-0.4,0.55
0.3111111111,0.6111111111
0.15,0.45
0,0
-0.05,0.05
0.25,0.25
0,0
0,0
0,0
0,0.3
0,0
0.25,0.3333333333
-0.05,0.05
0.3111111111,0.6111111111
0.1,0.25
0,0
-0.08035714286,0.3464285714
0,0
0.2838383838,0.5368686869
-0.046875,0.1916666667
0.46875,0.75
0.45,0.2
0.7125,0.625
-0.1,0.4
0,0
0,0
-0.1,0.2333333333
0,0
-0.2047619048,0.5452380952
0,0
0.3111111111,0.6111111111
0.3111111111,0.6111111111
0,0
0.6,1
0.12,0.5466666667
0.275,0.2166666667
0,0
0.5,0.5
0,0
0,0
0.2,0.5
-0.25,0.15
0,0
0.3111111111,0.6111111111
0.4166666667,0.4833333333
-0.1,0.3
-0.4,0.55
0.1363636364,0.4545454545
0,0
0.1222222222,0.5444444444
-0.4,0.55
0.1222222222,0.5444444444
0,0
0.3111111111,0.6111111111
0.25,0.3333333333
-0.4,0.55
-0.4,0.7
0.35,0.95
0,0
0.45,0.75
0,0
0.25,0.3333333333
-0.1,0.4
0,0
0,0
0.5,0.5
-0.25,0.5
0.15,0.25
0.25,0.75
0,0
0.25,0.3333333333
0.1875,0.4666666667
0.08333333333,0.2166666667
0,0
-0.03571428571,0.07142857143
0,0
0.375,0.525
0.1222222222,0.5444444444
0,0
0.4892857143,0.3476190476
0.4166666667,0.4833333333
0.125,0.3
-0.5,0.5833333333
0.3,0.5
0.1,0.1
0,0
0.4166666667,0.4833333333
0.1222222222,0.5444444444
0.4773809524,0.4904761905
0,0
-0.7142857143,0.8571428571
0.3111111111,0.6111111111
0,0
0.35,0.8
0,0
0,0.4
-0.4,0.55
0.25,0.3333333333
0,0
-0.4,0.55
0.3,0.75
0,0
0,0
0,0
0.25,0.3333333333
0,0
0.2916666667,0.4666666667
-0.21875,0.975
0.175,0.3583333333
0,0
0.44,0.9166666667
0.275,0.2166666667
0,0
0.2333333333,0.4
0,0
-0.5,1
0,0
0,0
0,0
0,0
0.1222222222,0.5444444444
0.1222222222,0.5444444444
0.3111111111,0.6111111111
0,0
-0.7142857143,0.8571428571
0,0
0.1222222222,0.5444444444
0.125,0.3
0.375,0.4166666667
0.2,0.35
0,0
0.1222222222,0.5444444444
0,0.4
0.4166666667,0.4833333333
0,0
-0.08333333333,0.5833333333
